qkey,name,ssa_sex_label,position,gender_layer_accuracy,gender_majority_prediction,gender_majority_correct,gender_mean_strength,gender_mean_confidence,age_mean_strength,age_mean_confidence,education_mean_strength,education_mean_confidence,socioeco_mean_strength,socioeco_mean_confidence
CARRYGUN_W26,Stephanie,female,after_name,0.6097560975609756,female,True,0.25314815219512193,0.6265740751219513,0.11633589731707317,0.33725192341463417,0.22356657951219513,0.48237771975609756,0.14561449731707315,0.4304096651219511
CARRYGUN_W26,Stephanie,female,final_prompt,0.5609756097560976,female,True,0.24368662682926828,0.6218433126829268,0.09219470487804877,0.3191460287804878,0.09227444804878047,0.394849632195122,0.10975945170731705,0.4065063014634146
CARRYGUN_W26,Olivia,female,after_name,0.6829268292682927,female,True,0.2502651214634146,0.6251325597560976,0.12105778365853659,0.3407933373170732,0.2574011717073171,0.5049341153658538,0.14046596146341464,0.42697730682926827
CARRYGUN_W26,Olivia,female,final_prompt,0.5609756097560976,female,True,0.25144152829268296,0.6257207641463415,0.08923311878048781,0.3169248390243902,0.09853547,0.3990236468292683,0.10510824048780489,0.4034054943902439
CARRYGUN_W26,Abigail,female,after_name,0.6829268292682927,female,True,0.2516227351219512,0.6258113670731708,0.11400985048780488,0.33550738829268295,0.24082276414634146,0.4938818424390244,0.13523120609756098,0.4234874702439024
CARRYGUN_W26,Abigail,female,final_prompt,0.5365853658536586,female,True,0.25613130829268294,0.6280656543902439,0.08783631585365853,0.31587723780487803,0.09236205463414633,0.394908036097561,0.10708240609756096,0.404721603902439
GROWUPGUN2A_W26,Michael,male,final_prompt,0.5853658536585366,male,True,0.3003340231707317,0.6501670109756098,0.113431233902439,0.33507342536585366,0.0959174468292683,0.39727829707317075,0.12078088365853658,0.4138539229268293
GROWUPGUN2A_W26,Matthew,male,final_prompt,0.5853658536585366,male,True,0.2931448568292683,0.6465724280487805,0.11273847853658535,0.3345538592682927,0.09620693195121952,0.39747128756097566,0.11989531609756099,0.4132635441463414
GROWUPGUN2A_W26,Christopher,male,final_prompt,0.5853658536585366,male,True,0.28987114292682925,0.644935571707317,0.11390737365853658,0.33543053121951216,0.09859542219512193,0.3990636136585366,0.11892730536585368,0.41261820317073183
GROWUPGUN2A_W26,Joshua,male,final_prompt,0.5853658536585366,male,True,0.2796120529268292,0.6398060268292683,0.1114456697560976,0.33358425268292685,0.09835401707317074,0.39890267878048774,0.1203534880487805,0.4135689917073171
GROWUPGUN2A_W26,Jacob,male,final_prompt,0.5853658536585366,male,True,0.30847516658536583,0.654237582195122,0.10548890926829269,0.3291166821951219,0.10047428634146344,0.4003161897560976,0.12036841439024389,0.4135789424390244
GROWUPGUN2A_W26,Andrew,male,final_prompt,0.5853658536585366,male,True,0.28940118512195123,0.6447005924390243,0.11590629560975611,0.33692972170731705,0.09328322902439025,0.39552215292682924,0.11797458219512195,0.41198305414634157
GROWUPGUN2A_W26,Daniel,male,final_prompt,0.5853658536585366,male,True,0.28576062926829265,0.6428803146341463,0.11664031219512196,0.3374802346341464,0.09289142585365856,0.39526094999999994,0.11997429414634148,0.41331619634146344
GROWUPGUN2A_W26,Nicholas,male,final_prompt,0.5853658536585366,male,True,0.3016046631707317,0.650802331707317,0.10622110731707317,0.3296658304878049,0.09975169414634147,0.3998344614634146,0.11686078341463414,0.4112405229268293
GROWUPGUN2A_W26,Joseph,male,final_prompt,0.5853658536585366,male,True,0.29918922146341465,0.6495946109756097,0.11565478829268294,0.33674109073170727,0.09285050390243904,0.3952336692682926,0.12220491170731708,0.4148032743902439
GROWUPGUN2A_W26,David,male,final_prompt,0.5853658536585366,male,True,0.2936429712195122,0.6468214856097562,0.11549069341463415,0.3366180207317073,0.09333076146341462,0.3955538414634146,0.11949706390243903,0.4129980429268292
GROWUPGUN2A_W26,Tyler,male,final_prompt,0.5853658536585366,male,True,0.29503759829268295,0.6475187987804878,0.10063508073170732,0.32547631,0.10162431975609755,0.4010828797560975,0.11728642609756099,0.4115242841463414
GROWUPGUN2A_W26,Ryan,male,final_prompt,0.5853658536585366,male,True,0.3010493980487805,0.6505246992682926,0.10793248414634145,0.33094936292682925,0.09994632707317073,0.3999642182926829,0.11761020756097562,0.41174013780487806
GROWUPGUN2A_W26,James,male,final_prompt,0.5853658536585366,male,True,0.29405573731707313,0.6470278692682927,0.11577948756097561,0.336834616097561,0.09379927902439025,0.39586618609756097,0.1205208487804878,0.41368056585365853
GROWUPGUN2A_W26,John,male,final_prompt,0.5853658536585366,male,True,0.29759003780487814,0.6487950185365853,0.11731048317073171,0.3379828631707317,0.09027454341463415,0.3935163619512195,0.12097357951219513,0.4139823865853659
GROWUPGUN2A_W26,William,male,final_prompt,0.5853658536585366,male,True,0.3105553768292683,0.6552776878048779,0.10582124317073173,0.32936593219512195,0.0968146043902439,0.39787640317073175,0.12005665780487804,0.41337110536585364
GROWUPGUN2A_W26,Brandon,male,final_prompt,0.5853658536585366,male,True,0.30997350707317073,0.6549867536585365,0.10123887219512195,0.3259291536585366,0.10292770243902441,0.40195180121951224,0.11797638951219512,0.4119842590243902
GROWUPGUN2A_W26,Anthony,male,final_prompt,0.5853658536585366,male,True,0.2906027417073171,0.6453013719512195,0.11633907731707314,0.3372543087804878,0.09588934365853657,0.39725956317073174,0.11750612902439025,0.41167075243902446
GROWUPGUN2A_W26,Zachary,male,final_prompt,0.5853658536585366,male,True,0.3001650512195122,0.6500825251219512,0.09636743707317072,0.3222755775609756,0.1063037787804878,0.40420251878048785,0.11650211682926828,0.41100141097560966
GROWUPGUN2A_W26,Justin,male,final_prompt,0.5853658536585366,male,True,0.305681516097561,0.6528407585365854,0.10563581146341464,0.32922685902439025,0.10149460512195124,0.400996402195122,0.11776304926829266,0.4118420331707317
GROWUPGUN2A_W26,Alexander,male,final_prompt,0.5853658536585366,male,True,0.2955478897560975,0.6477739443902438,0.11035745975609755,0.332768096097561,0.09943263829268292,0.39962175829268287,0.11745454878048783,0.41163636585365865
GROWUPGUN2A_W26,Ashley,female,final_prompt,0.5609756097560976,female,True,0.21992454951219517,0.609962274390244,0.10800131073170732,0.3310009829268293,0.0962517424390244,0.397501162195122,0.11613404829268294,0.41075603195121946
GROWUPGUN2A_W26,Emily,female,final_prompt,0.6585365853658537,female,True,0.22966187756097564,0.614830938292683,0.10846702536585366,0.3313502692682927,0.09473232975609756,0.3964882197560976,0.11698103585365854,0.4113206912195122
GROWUPGUN2A_W26,Jessica,female,final_prompt,0.6341463414634146,female,True,0.22130432439024392,0.6106521617073171,0.11019904243902438,0.3326492814634146,0.09456052292682926,0.3963736814634146,0.1184045843902439,0.41226972317073174
GROWUPGUN2A_W26,Samantha,female,final_prompt,0.6097560975609756,female,True,0.2317387914634146,0.6158693960975609,0.1063663456097561,0.3297747602439024,0.09850410560975607,0.3990027373170732,0.11488769585365853,0.4099251307317073
GROWUPGUN2A_W26,Sarah,female,final_prompt,0.6829268292682927,female,True,0.22641518951219508,0.6132075953658537,0.11400008146341464,0.3355000614634146,0.09039481073170733,0.39359654146341466,0.12045831609756098,0.41363887707317076
GROWUPGUN2A_W26,Hannah,female,final_prompt,0.6585365853658537,female,True,0.22612047414634145,0.613060238292683,0.10601588902439026,0.32951191707317073,0.09791566073170732,0.39861043951219516,0.11931701073170732,0.4128780070731707
GROWUPGUN2A_W26,Elizabeth,female,final_prompt,0.7804878048780488,female,True,0.26891520243902445,0.6344576009756098,0.11529862439024391,0.33647396853658534,0.08501487951219512,0.3900099192682927,0.11853952243902438,0.4123596814634147
GROWUPGUN2A_W26,Amanda,female,final_prompt,0.6829268292682927,female,True,0.21515654902439021,0.6075782743902439,0.1142993256097561,0.3357244943902439,0.09197765731707316,0.3946517712195121,0.11788536804878051,0.41192357853658534
GROWUPGUN2A_W26,Madison,female,final_prompt,0.5365853658536586,female,True,0.23490256487804875,0.6174512829268293,0.10059159439024391,0.32544369560975606,0.09913709390243902,0.3994247297560976,0.116224133902439,0.41081608951219506
GROWUPGUN2A_W26,Lauren,female,final_prompt,0.7317073170731707,female,True,0.2378572163414634,0.6189286087804878,0.11632099512195124,0.33724074609756094,0.08762569292682927,0.391750462195122,0.11775194000000001,0.4118346263414634
GROWUPGUN2A_W26,Kayla,female,final_prompt,0.6829268292682927,female,True,0.21871706390243906,0.6093585312195121,0.10645304829268294,0.329839786097561,0.09812245243902439,0.3987483007317073,0.1178524187804878,0.4119016129268293
GROWUPGUN2A_W26,Brittany,female,final_prompt,0.5853658536585366,female,True,0.23398376975609758,0.6169918839024391,0.1026333824390244,0.3269750363414634,0.10042156512195123,0.40028104439024387,0.1172799443902439,0.411519962195122
GROWUPGUN2A_W26,Megan,female,final_prompt,0.6829268292682927,female,True,0.22880102341463418,0.614400512195122,0.1064074780487805,0.32980560853658536,0.09793187,0.3986212463414634,0.11829505951219511,0.412196706097561
GROWUPGUN2A_W26,Jennifer,female,final_prompt,0.7073170731707317,female,True,0.22263782804878046,0.6113189136585365,0.11195308853658538,0.3339648158536585,0.09234597926829269,0.39489731902439024,0.11849665634146342,0.41233110414634155
GROWUPGUN2A_W26,Alyssa,female,final_prompt,0.6829268292682927,female,True,0.21884532707317073,0.609422663902439,0.10940330024390245,0.3320524751219512,0.09364915170731708,0.3957661014634146,0.11877859390243901,0.4125190624390244
GROWUPGUN2A_W26,Rachel,female,final_prompt,0.6829268292682927,female,True,0.2300402129268293,0.6150201065853658,0.10995999999999999,0.33246999975609753,0.09500534609756096,0.3966702307317073,0.11860436024390242,0.4124029063414634
GROWUPGUN2A_W26,Emma,female,final_prompt,0.7073170731707317,female,True,0.24221016731707318,0.6211050836585366,0.1110258268292683,0.33326937,0.09686343634146341,0.39790895756097555,0.1179731643902439,0.41198210926829265
GROWUPGUN2A_W26,Stephanie,female,final_prompt,0.6829268292682927,female,True,0.23236185707317075,0.6161809282926829,0.1103592687804878,0.3327694509756097,0.09263348439024391,0.3950889895121951,0.1170561524390244,0.41137076853658544
GROWUPGUN2A_W26,Olivia,female,final_prompt,0.6097560975609756,female,True,0.23069362804878052,0.6153468141463415,0.10552977975609756,0.3291473358536586,0.10365644439024388,0.40243763048780495,0.11723053682926829,0.41148702560975603
GROWUPGUN2A_W26,Abigail,female,final_prompt,0.6341463414634146,female,True,0.22546847,0.6127342348780488,0.10484240390243903,0.3286318031707317,0.09569448146341464,0.3971296546341464,0.11908118,0.4127207865853659
GROWUPGUN2B_W26,Michael,male,final_prompt,0.5853658536585366,male,True,0.20024272292682926,0.6001213607317073,0.12709957487804877,0.34532468195121946,0.10114281707317073,0.40076187780487804,0.14259031292682925,0.4283935414634147
GROWUPGUN2B_W26,Matthew,male,final_prompt,0.4878048780487805,female,False,0.20794703024390251,0.6039735151219512,0.12543647097560975,0.3440773529268292,0.10359909975609756,0.4023993987804878,0.14636687780487806,0.43091125073170733
GROWUPGUN2B_W26,Christopher,male,final_prompt,0.4634146341463415,female,False,0.20590646585365854,0.602953233414634,0.12964989365853657,0.34723741951219517,0.1014185548780488,0.40094570292682924,0.13628734926829267,0.4241915665853658
GROWUPGUN2B_W26,Joshua,male,final_prompt,0.43902439024390244,female,False,0.20343570560975607,0.6017178529268293,0.12398717731707316,0.342990383902439,0.10242488292682926,0.4016165887804878,0.14158267780487804,0.42772178512195125
GROWUPGUN2B_W26,Jacob,male,final_prompt,0.5609756097560976,male,True,0.2158741775609756,0.6079370890243903,0.12119797853658537,0.3408984841463415,0.09732350463414632,0.3982156704878049,0.13695218292682926,0.4246347875609756
GROWUPGUN2B_W26,Andrew,male,final_prompt,0.4878048780487805,female,False,0.21004284097560977,0.6050214202439024,0.12333789951219513,0.3425034243902439,0.08731850975609756,0.3915456731707317,0.14014337414634145,0.4267622497560975
